SESSION_ID,CONSUMED_QUANTITY,DESCRIPTION
40200002263,1.5,LSHFO 0.5
40200002263,,LSMGO 0.5
40200002267,,LSHFO 0.5
40200002267,,LSMGO 0.5
40200002271,2,LSHFO 0.5
40200002271,,LSMGO 0.5
40200002275,,LSHFO 0.5
40200002275,,LSMGO 0.5
40200002279,3.5,LSHFO 0.5
40200002279,,LSMGO 0.5
40200002285,6.73,LSHFO 0.5
40200002285,0,LSMGO 0.5
40200002482,1.2,LSHFO 0.5
40200002482,,LSMGO 0.5
40200002486,,LSHFO 0.5
40200002486,,LSMGO 0.5
40200002488,,LSHFO 0.5
40200002488,,LSMGO 0.5
40200002492,4.95,LSHFO 0.5
40200002492,,LSMGO 0.5
40200002496,,LSHFO 0.5
40200002496,,LSMGO 0.5
40200002500,0.99,LSHFO 0.5
40200002500,,LSMGO 0.5
40200002504,10.5,LSHFO 0.5
40200002504,,LSMGO 0.5
40200002510,0.1,LSHFO 0.5
40200002510,,LSMGO 0.5
40200002514,,LSHFO 0.5
40200002514,,LSMGO 0.5
40200002518,3.8,LSHFO 0.5
40200002518,,LSMGO 0.5
40200002526,,LSHFO 0.5
40200002526,,LSMGO 0.5
40200002530,1.04,LSHFO 0.5
40200002530,,LSMGO 0.5
40200002534,5,LSHFO 0.5
40200002534,,LSMGO 0.5
40200002570,1.9,LSHFO 0.5
40200002570,0,LSMGO 0.5
40200002574,5.48,LSHFO 0.5
40200002574,,LSMGO 0.5
40200002578,1.83,LSHFO 0.5
40200002578,,LSMGO 0.5
40200002582,1.83,LSHFO 0.5
40200002582,,LSMGO 0.5
40200002588,1.36,LSHFO 0.5
40200002588,0,LSMGO 0.5
40200002592,5.33,LSHFO 0.5
40200002592,0,LSMGO 0.5
40200002598,1.2,LSHFO 0.5
40200002598,,LSMGO 0.5
40200002602,0,LSHFO 0.5
40200002602,,LSMGO 0.5
40200002606,,LSHFO 0.5
40200002606,,LSMGO 0.5
40200002610,,LSHFO 0.5
40200002610,,LSMGO 0.5
40200002615,1.25,LSHFO 0.5
40200002615,,LSMGO 0.5
40200002619,4.2,LSHFO 0.5
40200002619,,LSMGO 0.5
40200002625,,LSHFO 0.5
40200002625,,LSMGO 0.5
40200002629,0,LSHFO 0.5
40200002629,0,LSMGO 0.5
40200002632,0,LSHFO 0.5
40200002632,0,LSMGO 0.5
40200002636,3.7,LSHFO 0.5
40200002636,,LSMGO 0.5
40200002640,,LSHFO 0.5
40200002640,,LSMGO 0.5
40200002640,0,LSMGO 0.5
40200002645,3.25,LSHFO 0.5
40200002645,0,LSMGO 0.5
40200002645,0,LSMGO 0.5
40200002649,27.8,LSHFO 0.5
40200002649,,LSMGO 0.5
40200002651,33.7,LSHFO 0.5
40200002651,,LSMGO 0.5
40200002654,33.41,LSHFO 0.5
40200002654,0,LSMGO 0.5
40200002658,35.04,LSHFO 0.5
40200002658,,LSMGO 0.5
40200002660,22.03,LSHFO 0.5
40200002660,,LSMGO 0.5
40200002666,12.19,LSHFO 0.5
40200002666,,LSMGO 0.5
40200002670,,LSHFO 0.5
40200002670,,LSMGO 0.5
40200002675,1.9,LSHFO 0.5
40200002675,,LSMGO 0.5
40200002680,24,LSHFO 0.5
40200002680,,LSMGO 0.5
40200002683,37.91,LSHFO 0.5
40200002683,,LSMGO 0.5
40200002685,37.9,LSHFO 0.5
40200002685,,LSMGO 0.5
40200002687,42.95,LSHFO 0.5
40200002687,,LSMGO 0.5
40200002694,1.67,LSHFO 0.5
40200002694,,LSMGO 0.5
40200002700,,LSHFO 0.5
40200002700,,LSMGO 0.5
40200002704,4.38,LSHFO 0.5
40200002704,,LSMGO 0.5
40200002708,0,LSHFO 0.5
40200002708,0,LSMGO 0.5
40200002712,4.5,LSHFO 0.5
40200002712,,LSMGO 0.5
40200002716,5.57,LSHFO 0.5
40200002716,,LSMGO 0.5
40200002730,0.625,LSHFO 0.5
40200002730,,LSMGO 0.5
40200002734,,LSHFO 0.5
40200002734,,LSMGO 0.5
40200002738,1.88,LSHFO 0.5
40200002738,,LSMGO 0.5
40200002743,,LSHFO 0.5
40200002743,,LSMGO 0.5
40200002747,4.33,LSHFO 0.5
40200002747,,LSMGO 0.5
40200002752,,LSHFO 0.5
40200002752,,LSMGO 0.5
40200002756,1.25,LSHFO 0.5
40200002756,,LSMGO 0.5
40200002761,4.38,LSHFO 0.5
40200002761,,LSMGO 0.5
40200002767,2.57,LSHFO 0.5
40200002767,,LSMGO 0.5
40200002771,3,LSHFO 0.5
40200002771,0,LSMGO 0.5
40200002773,,LSHFO 0.5
40200002773,,LSMGO 0.5
40200002777,4,LSHFO 0.5
40200002777,,LSMGO 0.5
40200002781,,LSHFO 0.5
40200002781,,LSMGO 0.5
40200002786,13.8,LSHFO 0.5
40200002786,0,LSMGO 0.5
40200002790,10,LSHFO 0.5
40200002790,,LSMGO 0.5
40200002796,4.97,LSHFO 0.5
40200002796,,LSMGO 0.5
40200002801,,LSHFO 0.5
40200002801,,LSMGO 0.5
40200002805,1.6,LSHFO 0.5
40200002805,,LSMGO 0.5
40200002809,,LSHFO 0.5
40200002809,,LSMGO 0.5
40200002813,,LSHFO 0.5
40200002813,,LSMGO 0.5
40200002817,5.96,LSHFO 0.5
40200002817,,LSMGO 0.5
40200002823,,LSHFO 0.5
40200002823,,LSMGO 0.5
40200002827,3.87,LSHFO 0.5
40200002827,0,LSMGO 0.5
40200002831,5,LSHFO 0.5
40200002831,0,LSMGO 0.5
40200002837,,LSHFO 0.5
40200002837,,LSMGO 0.5
40200002841,0,LSHFO 0.5
40200002841,0,LSMGO 0.5
40200002845,0,LSHFO 0.5
40200002845,0,LSMGO 0.5
40200002849,5,LSHFO 0.5
40200002849,0,LSMGO 0.5
40200002855,0.5,LSHFO 0.5
40200002855,0,LSMGO 0.5
40200002859,0,LSHFO 0.5
40200002859,0,LSMGO 0.5
40200002863,0.8,LSHFO 0.5
40200002863,,LSMGO 0.5
40200002867,0,LSHFO 0.5
40200002867,0,LSMGO 0.5
40200002872,0.3,LSHFO 0.5
40200002872,,LSMGO 0.5
40200002876,,LSHFO 0.5
40200002876,,LSMGO 0.5
40200002880,0.3,LSHFO 0.5
40200002880,,LSMGO 0.5
40200002884,3,LSHFO 0.5
40200002884,0,LSMGO 0.5
40200002890,1,LSHFO 0.5
40200002890,,LSMGO 0.5
40200002894,0,LSHFO 0.5
40200002894,0,LSMGO 0.5
40200002897,,LSHFO 0.5
40200002897,,LSMGO 0.5
40200002902,3,LSHFO 0.5
40200002902,,LSMGO 0.5
40200002906,0,LSHFO 0.5
40200002906,0,LSMGO 0.5
40200002910,3,LSHFO 0.5
40200002910,,LSMGO 0.5
40200002914,3,LSHFO 0.5
40200002914,0,LSMGO 0.5
40200002920,1,LSHFO 0.5
40200002920,,LSMGO 0.5
40200002924,,LSHFO 0.5
40200002924,,LSMGO 0.5
40200002929,1.7,LSHFO 0.5
40200002929,,LSMGO 0.5
40200002933,0,LSHFO 0.5
40200002933,0,LSMGO 0.5
40200002940,1.3,LSHFO 0.5
40200002940,,LSMGO 0.5
40200002944,5,LSHFO 0.5
40200002944,,LSMGO 0.5
40200002951,1.2,LSHFO 0.5
40200002951,,LSMGO 0.5
40200002955,0,LSHFO 0.5
40200002955,0,LSMGO 0.5
40200002964,,LSHFO 0.5
40200002964,,LSMGO 0.5
40200002966,,LSHFO 0.5
40200002966,,LSMGO 0.5
40200002970,4,LSHFO 0.5
40200002970,,LSMGO 0.5
40200002976,0,LSHFO 0.5
40200002976,0,LSMGO 0.5
40200002980,3,LSHFO 0.5
40200002980,,LSMGO 0.5
40200002985,2.5,LSHFO 0.5
40200002985,,LSMGO 0.5
40200002991,0.7,LSHFO 0.5
40200002991,,LSMGO 0.5
40200002999,1.3,LSHFO 0.5
40200002999,,LSMGO 0.5
40200003003,0,LSHFO 0.5
40200003003,0,LSMGO 0.5
40200003005,0,LSHFO 0.5
40200003005,0,LSMGO 0.5
40200003010,1.8,LSHFO 0.5
40200003010,,LSMGO 0.5
40200003014,0,LSHFO 0.5
40200003014,0,LSMGO 0.5
40200003018,2,LSHFO 0.5
40200003018,,LSMGO 0.5
40200003022,6.4,LSHFO 0.5
40200003022,,LSMGO 0.5
40200003028,0.6,LSHFO 0.5
40200003028,,LSMGO 0.5
40200003032,0,LSHFO 0.5
40200003032,0,LSMGO 0.5
40200003037,4,LSHFO 0.5
40200003037,,LSMGO 0.5
40200003041,0,LSHFO 0.5
40200003041,0,LSMGO 0.5
40200003045,10,LSHFO 0.5
40200003045,,LSMGO 0.5
40200003049,2,LSHFO 0.5
40200003049,,LSMGO 0.5
40200003060,1.5,LSHFO 0.5
40200003060,,LSMGO 0.5
40200003064,0,LSHFO 0.5
40200003064,0,LSMGO 0.5
40200003069,1.5,LSHFO 0.5
40200003069,,LSMGO 0.5
40200003073,0,LSHFO 0.5
40200003073,0,LSMGO 0.5
40200003077,1.5,LSHFO 0.5
40200003077,0,LSMGO 0.5
40200003081,2,LSHFO 0.5
40200003081,,LSMGO 0.5
40200003084,5.615,LSHFO 0.5
40200003084,,LSMGO 0.5
40200003086,5.615,LSHFO 0.5
40200003086,,LSMGO 0.5
40200003090,5.615,LSHFO 0.5
40200003090,,LSMGO 0.5
40200003092,5.615,LSHFO 0.5
40200003092,,LSMGO 0.5
40200003100,2,LSHFO 0.5
40200003100,,LSMGO 0.5
40200003104,,LSHFO 0.5
40200003104,,LSMGO 0.5
40200003108,3,LSHFO 0.5
40200003108,,LSMGO 0.5
40200003112,,LSHFO 0.5
40200003112,,LSMGO 0.5
40200003117,5,LSHFO 0.5
40200003117,,LSMGO 0.5
40200003121,,LSHFO 0.5
40200003121,,LSMGO 0.5
40200003134,2,LSHFO 0.5
40200003134,,LSMGO 0.5
40200003138,27,LSHFO 0.5
40200003138,,LSMGO 0.5
40200003140,27,LSHFO 0.5
40200003140,0,LSMGO 0.5
40200003142,27,LSHFO 0.5
40200003142,,LSMGO 0.5
40200003145,27,LSHFO 0.5
40200003145,,LSMGO 0.5
40200003149,,LSHFO 0.5
40200003149,,LSMGO 0.5
40200003156,14,LSHFO 0.5
40200003156,,LSMGO 0.5
40200003158,12.21,LSHFO 0.5
40200003158,,LSMGO 0.5
40200003172,4,LSHFO 0.5
40200003172,,LSMGO 0.5
40200003176,,LSHFO 0.5
40200003176,,LSMGO 0.5
40200003181,4,LSHFO 0.5
40200003181,0,LSMGO 0.5
40200003185,3,LSHFO 0.5
40200003185,,LSMGO 0.5
40200003187,3,LSHFO 0.5
40200003187,,LSMGO 0.5
40200003193,4,LSHFO 0.5
40200003193,,LSMGO 0.5
40200003199,,LSHFO 0.5
40200003199,,LSMGO 0.5
40200003203,1.5,LSHFO 0.5
40200003203,,LSMGO 0.5
40200003207,,LSHFO 0.5
40200003207,,LSMGO 0.5
40200003211,1,LSHFO 0.5
40200003211,,LSMGO 0.5
40200003215,,LSHFO 0.5
40200003215,,LSMGO 0.5
40200003219,1,LSHFO 0.5
40200003219,,LSMGO 0.5
40200003223,4.7,LSHFO 0.5
40200003223,,LSMGO 0.5
40200003229,1,LSHFO 0.5
40200003229,,LSMGO 0.5
40200003233,,LSHFO 0.5
40200003233,,LSMGO 0.5
40200003237,,LSHFO 0.5
40200003237,,LSMGO 0.5
40200003241,0.58,LSHFO 0.5
40200003241,,LSMGO 0.5
40200003245,35,LSHFO 0.5
40200003245,,LSMGO 0.5
40200003247,16.6,LSHFO 0.5
40200003247,,LSMGO 0.5
40200003253,2.5,LSHFO 0.5
40200003253,,LSMGO 0.5
40200003257,,LSHFO 0.5
40200003257,,LSMGO 0.5
40200003261,3.2,LSHFO 0.5
40200003261,,LSMGO 0.5
40200003265,,LSHFO 0.5
40200003265,,LSMGO 0.5
40200003269,1.25,LSHFO 0.5
40200003269,,LSMGO 0.5
40200003273,27,LSHFO 0.5
40200003273,,LSMGO 0.5
40200003275,20.81,LSHFO 0.5
40200003275,,LSMGO 0.5
40200003281,3.2,LSHFO 0.5
40200003281,,LSMGO 0.5
40200003285,,LSHFO 0.5
40200003285,,LSMGO 0.5
40200003289,0.48,LSHFO 0.5
40200003289,,LSMGO 0.5
40200003294,,LSHFO 0.5
40200003294,,LSMGO 0.5
40200003298,1.13,LSHFO 0.5
40200003298,,LSMGO 0.5
40200003306,3.94,LSHFO 0.5
40200003306,,LSMGO 0.5
40200003342,0.6,LSHFO 0.5
40200003342,,LSMGO 0.5
40200003346,,LSHFO 0.5
40200003346,,LSMGO 0.5
40200003350,3.9,LSHFO 0.5
40200003350,,LSMGO 0.5
40200003354,,LSHFO 0.5
40200003354,,LSMGO 0.5
40200003358,2.25,LSHFO 0.5
40200003358,,LSMGO 0.5
40200003362,5,LSHFO 0.5
40200003362,,LSMGO 0.5
40200003368,1.68,LSHFO 0.5
40200003368,,LSMGO 0.5
40200003372,,LSHFO 0.5
40200003372,,LSMGO 0.5
40200003376,1.2,LSHFO 0.5
40200003376,,LSMGO 0.5
40200003380,,LSHFO 0.5
40200003380,,LSMGO 0.5
40200003384,0.9,LSHFO 0.5
40200003384,,LSMGO 0.5
40200003388,3.36,LSHFO 0.5
40200003388,,LSMGO 0.5
40200003394,0.91,LSHFO 0.5
40200003394,,LSMGO 0.5
40200003398,,LSHFO 0.5
40200003398,,LSMGO 0.5
40200003402,1.7,LSHFO 0.5
40200003402,,LSMGO 0.5
40200003406,,LSHFO 0.5
40200003406,,LSMGO 0.5
40200003410,1.45,LSHFO 0.5
40200003410,,LSMGO 0.5
40200003414,3.95,LSHFO 0.5
40200003414,,LSMGO 0.5
40200003420,0.87,LSHFO 0.5
40200003420,,LSMGO 0.5
40200003424,,LSHFO 0.5
40200003424,,LSMGO 0.5
40200003426,,LSHFO 0.5
40200003426,,LSMGO 0.5
40200003430,0.4,LSHFO 0.5
40200003430,,LSMGO 0.5
40200003434,,LSHFO 0.5
40200003434,,LSMGO 0.5
40200003438,,LSHFO 0.5
40200003438,,LSMGO 0.5
40200003448,,LSHFO 0.5
40200003448,,LSMGO 0.5
40200003454,,LSHFO 0.5
40200003454,,LSMGO 0.5
40200003467,,LSHFO 0.5
40200003467,,LSMGO 0.5
40200003478,1.7,LSHFO 0.5
40200003478,,LSMGO 0.5
40200003482,0,LSHFO 0.5
40200003482,0,LSMGO 0.5
40200003486,2.8,LSHFO 0.5
40200003486,0,LSMGO 0.5
40200003490,0,LSHFO 0.5
40200003490,0,LSMGO 0.5
40200003494,1.74,LSHFO 0.5
40200003494,0,LSMGO 0.5
40200003502,3,LSHFO 0.5
40200003502,,LSMGO 0.5
40200003508,0.45,LSHFO 0.5
40200003508,,LSMGO 0.5
40200003512,,LSHFO 0.5
40200003512,,LSMGO 0.5
40200003516,0.6,LSHFO 0.5
40200003516,,LSMGO 0.5
40200003520,0,LSHFO 0.5
40200003520,0,LSMGO 0.5
40200003524,1,LSHFO 0.5
40200003524,,LSMGO 0.5
40200003528,,LSHFO 0.5
40200003528,,LSMGO 0.5
40200003532,0.7,LSHFO 0.5
40200003532,,LSMGO 0.5
40200003536,4.5,LSHFO 0.5
40200003536,,LSMGO 0.5
40200003602,0.3,LSHFO 0.5
40200003602,,LSMGO 0.5
40200003606,,LSHFO 0.5
40200003606,,LSMGO 0.5
40200003610,2,LSHFO 0.5
40200003610,,LSMGO 0.5
40200003614,,LSHFO 0.5
40200003614,,LSMGO 0.5
40200003618,1.16,LSHFO 0.5
40200003618,,LSMGO 0.5
40200003622,3.8,LSHFO 0.5
40200003622,,LSMGO 0.5
40200003632,3,LSHFO 0.5
40200003632,,LSMGO 0.5
40200003636,,LSHFO 0.5
40200003636,,LSMGO 0.5
40200003640,0.58,LSHFO 0.5
40200003640,,LSMGO 0.5
40200003644,,LSHFO 0.5
40200003644,,LSMGO 0.5
40200003648,0.5,LSHFO 0.5
40200003648,,LSMGO 0.5
40200003652,4,LSHFO 0.5
40200003652,,LSMGO 0.5
40200003658,0.8,LSHFO 0.5
40200003658,,LSMGO 0.5
40200003662,,LSHFO 0.5
40200003662,,LSMGO 0.5
40200003668,1.45,LSHFO 0.5
40200003668,,LSMGO 0.5
40200003672,0,LSHFO 0.5
40200003672,0,LSMGO 0.5
40200003677,1.45,LSHFO 0.5
40200003677,,LSMGO 0.5
40200003681,12,LSHFO 0.5
40200003681,0,LSMGO 0.5
40200003687,0.87,LSHFO 0.5
40200003687,,LSMGO 0.5
40200003691,,LSHFO 0.5
40200003691,,LSMGO 0.5
40200003695,1.16,LSHFO 0.5
40200003695,,LSMGO 0.5
40200003699,,LSHFO 0.5
40200003699,,LSMGO 0.5
40200003703,1.45,LSHFO 0.5
40200003703,,LSMGO 0.5
40200003707,6.5,LSHFO 0.5
40200003707,,LSMGO 0.5
40200003713,0.58,LSHFO 0.5
40200003713,,LSMGO 0.5
40200003718,,LSHFO 0.5
40200003718,,LSMGO 0.5
40200003722,1.45,LSHFO 0.5
40200003722,,LSMGO 0.5
40200003726,,LSHFO 0.5
40200003726,,LSMGO 0.5
40200003732,1.16,LSHFO 0.5
40200003732,,LSMGO 0.5
40200003736,4,LSHFO 0.5
40200003736,,LSMGO 0.5
40200003742,0.4,LSHFO 0.5
40200003742,,LSMGO 0.5
40200003746,,LSHFO 0.5
40200003746,,LSMGO 0.5
40200003750,1.18,LSHFO 0.5
40200003750,,LSMGO 0.5
40200003754,,LSHFO 0.5
40200003754,,LSMGO 0.5
40200003758,0.58,LSHFO 0.5
40200003758,,LSMGO 0.5
40200003762,,LSHFO 0.5
40200003762,,LSMGO 0.5
40200003766,0.58,LSHFO 0.5
40200003766,,LSMGO 0.5
40200003770,4,LSHFO 0.5
40200003770,,LSMGO 0.5
40200003776,2.25,LSHFO 0.5
40200003776,0,LSMGO 0.5
40200003780,0,LSHFO 0.5
40200003780,0,LSMGO 0.5
40200003783,0,LSHFO 0.5
40200003783,0,LSMGO 0.5
40200003788,2,LSHFO 0.5
40200003788,,LSMGO 0.5
40200003792,,LSHFO 0.5
40200003792,,LSMGO 0.5
40200003796,12,LSHFO 0.5
40200003796,,LSMGO 0.5
40200003800,5,LSHFO 0.5
40200003800,,LSMGO 0.5
40200003806,2.25,LSHFO 0.5
40200003806,0,LSMGO 0.5
40200003810,0,LSHFO 0.5
40200003810,0,LSMGO 0.5
40200003812,0,LSHFO 0.5
40200003812,0,LSMGO 0.5
40200003816,2.475,LSHFO 0.5
40200003816,0,LSMGO 0.5
40200003820,0,LSHFO 0.5
40200003820,0,LSMGO 0.5
40200003824,0.475,LSHFO 0.5
40200003824,0,LSMGO 0.5
40200003828,4.3,LSHFO 0.5
40200003828,0,LSMGO 0.5
40200003835,1.874,LSHFO 0.5
40200003835,,LSMGO 0.5
40200003839,,LSHFO 0.5
40200003839,,LSMGO 0.5
40200003843,2.812,LSHFO 0.5
40200003843,,LSMGO 0.5
40200003849,,LSHFO 0.5
40200003849,,LSMGO 0.5
40200003854,2.8,LSHFO 0.5
40200003854,,LSMGO 0.5
40200003858,12.397,LSHFO 0.5
40200003858,0,LSMGO 0.5
40200003864,2.15,LSHFO 0.5
40200003864,0,LSMGO 0.5
40200003870,0,LSHFO 0.5
40200003870,0,LSMGO 0.5
40200003875,3.75,LSHFO 0.5
40200003875,0,LSMGO 0.5
40200003879,0,LSHFO 0.5
40200003879,0,LSMGO 0.5
40200003883,3.75,LSHFO 0.5
40200003883,0,LSMGO 0.5
40200003888,23.75,LSHFO 0.5
40200003888,0,LSMGO 0.5
40200003894,1.875,LSHFO 0.5
40200003894,,LSMGO 0.5
40200003910,,LSHFO 0.5
40200003910,,LSMGO 0.5
40200003914,4.74,LSHFO 0.5
40200003914,,LSMGO 0.5
40200003920,0,LSHFO 0.5
40200003920,0,LSMGO 0.5
40200003924,5.625,LSHFO 0.5
40200003924,0,LSMGO 0.5
40200003930,30.88,LSHFO 0.5
40200003930,,LSMGO 0.5
40200003944,2.343,LSHFO 0.5
40200003944,0,LSMGO 0.5
40200003948,,LSHFO 0.5
40200003948,,LSMGO 0.5
40200003952,4.031,LSHFO 0.5
40200003952,,LSMGO 0.5
40200003956,,LSHFO 0.5
40200003956,,LSMGO 0.5
40200003960,3.09,LSHFO 0.5
40200003960,,LSMGO 0.5
40200003964,,LSHFO 0.5
40200003964,,LSMGO 0.5
40200003969,2.5,LSHFO 0.5
40200003969,0,LSMGO 0.5
40200003974,20.5,LSHFO 0.5
40200003974,0,LSMGO 0.5
40200003985,1.125,LSHFO 0.5
40200003985,0,LSMGO 0.5
40200003994,2.8,LSHFO 0.5
40200003994,,LSMGO 0.5
40200004003,,LSHFO 0.5
40200004003,,LSMGO 0.5
40200004010,2.8,LSHFO 0.5
40200004010,0,LSMGO 0.5
40200004015,,LSHFO 0.5
40200004015,,LSMGO 0.5
40200004021,3.15,LSHFO 0.5
40200004021,0,LSMGO 0.5
40200004027,,LSHFO 0.5
40200004027,,LSMGO 0.5
40200004031,3.487,LSHFO 0.5
40200004031,0,LSMGO 0.5
40200004035,25.6824,LSHFO 0.5
40200004035,,LSMGO 0.5
40200004047,2.4,LSHFO 0.5
40200004047,0,LSMGO 0.5
40200004051,0,LSHFO 0.5
40200004051,0,LSMGO 0.5
40200004053,0,LSHFO 0.5
40200004053,0,LSMGO 0.5
40200004057,4,LSHFO 0.5
40200004057,0,LSMGO 0.5
40200004062,0,LSHFO 0.5
40200004062,0,LSMGO 0.5
40200004066,5.06,LSHFO 0.5
40200004066,0,LSMGO 0.5
40200004070,21.97,LSHFO 0.5
40200004070,,LSMGO 0.5
40200004080,2.175,LSHFO 0.5
40200004080,0,LSMGO 0.5
40200004084,0,LSHFO 0.5
40200004084,0,LSMGO 0.5
40200004089,4,LSHFO 0.5
40200004089,0,LSMGO 0.5
40200004093,0,LSHFO 0.5
40200004093,0,LSMGO 0.5
40200004097,,LSHFO 0.5
40200004097,,LSMGO 0.5
40200004101,19.7,LSHFO 0.5
40200004101,,LSMGO 0.5
40200004109,1.13,LSHFO 0.5
40200004109,,LSMGO 0.5
40200004113,,LSHFO 0.5
40200004113,,LSMGO 0.5
40200004117,2.7,LSHFO 0.5
40200004117,,LSMGO 0.5
40200004122,,LSHFO 0.5
40200004122,,LSMGO 0.5
40200004126,1.8,LSHFO 0.5
40200004126,,LSMGO 0.5
40200004130,20,LSHFO 0.5
40200004130,,LSMGO 0.5
40200004230,0,LSHFO 0.5
40200004230,0,LSMGO 0.5
40200004241,0,LSHFO 0.5
40200004241,0,LSMGO 0.5
40200004257,,LSHFO 0.5
40200004257,,LSMGO 0.5
40200004261,0,LSHFO 0.5
40200004261,0,LSMGO 0.5
40200004266,8,LSHFO 0.5
40200004266,,LSMGO 0.5
40200004282,,LSHFO 0.5
40200004282,,LSMGO 0.5
40200004286,50,LSHFO 0.5
40200004286,,LSMGO 0.5
40200004290,10,LSHFO 0.5
40200004290,,LSMGO 0.5
40200004305,2,LSHFO 0.5
40200004305,,LSMGO 0.5
40200004309,0,LSHFO 0.5
40200004309,0,LSMGO 0.5
40200004313,,LSHFO 0.5
40200004313,,LSMGO 0.5
40200004317,,LSHFO 0.5
40200004317,,LSMGO 0.5
40200004321,3.5,LSHFO 0.5
40200004321,,LSMGO 0.5
40200004325,8.5,LSHFO 0.5
40200004325,0,LSMGO 0.5
40200004331,0.8,LSHFO 0.5
40200004331,,LSMGO 0.5
40200004355,49,LSHFO 0.5
40200004355,18.06,LSMGO 0.5
40200004422,0,LSHFO 0.5
40200004422,0,LSMGO 0.5
40200004426,,LSHFO 0.5
40200004426,,LSMGO 0.5
40200004428,,LSHFO 0.5
40200004428,,LSMGO 0.5
40200004433,2.5,LSHFO 0.5
40200004433,,LSMGO 0.5
40200004438,,LSHFO 0.5
40200004438,,LSMGO 0.5
40200004442,2.6,LSHFO 0.5
40200004442,,LSMGO 0.5
40200004447,9,LSHFO 0.5
40200004447,,LSMGO 0.5
40200004453,2,LSHFO 0.5
40200004453,,LSMGO 0.5
40200004457,,LSHFO 0.5
40200004457,,LSMGO 0.5
40200004464,,LSHFO 0.5
40200004464,,LSMGO 0.5
40200004468,,LSHFO 0.5
40200004468,,LSMGO 0.5
40200004473,1,LSHFO 0.5
40200004473,0,LSMGO 0.5
40200004478,2,LSHFO 0.5
40200004478,,LSMGO 0.5
40200004491,1.3,LSHFO 0.5
40200004491,0,LSMGO 0.5
40200004495,0,LSHFO 0.5
40200004495,0,LSMGO 0.5
40200004495,0,LSHFO 0.5
40200004509,0,LSHFO 0.5
40200004509,0,LSMGO 0.5
40200004515,3.6,LSHFO 0.5
40200004515,0,LSMGO 0.5
40200004519,0,LSHFO 0.5
40200004519,0,LSMGO 0.5
40200004527,2.5,LSHFO 0.5
40200004527,,LSMGO 0.5
40200004532,7.2,LSHFO 0.5
40200004532,,LSMGO 0.5
40200004539,0.34,LSHFO 0.5
40200004539,0,LSMGO 0.5
40200004543,,LSHFO 0.5
40200004543,,LSMGO 0.5
40200004549,0,LSHFO 0.5
40200004549,,LSMGO 0.5
40200004553,2.2,LSHFO 0.5
40200004553,0,LSMGO 0.5
40200004567,,LSHFO 0.5
40200004567,,LSMGO 0.5
40200004571,5,LSHFO 0.5
40200004571,,LSMGO 0.5
40200004578,2,LSHFO 0.5
40200004578,,LSMGO 0.5
40200004582,,LSHFO 0.5
40200004582,,LSMGO 0.5
40200004586,1.6,LSHFO 0.5
40200004586,,LSMGO 0.5
40200004590,,LSHFO 0.5
40200004590,,LSMGO 0.5
40200004592,,LSHFO 0.5
40200004592,,LSMGO 0.5
40200004596,0.6,LSHFO 0.5
40200004596,0,LSMGO 0.5
40200004612,11.294,LSHFO 0.5
40200004612,,LSMGO 0.5
40200004620,12.36,LSHFO 0.5
40200004620,0,LSMGO 0.5
40200004626,0,LSHFO 0.5
40200004626,0,LSMGO 0.5
40200004630,2.8,LSHFO 0.5
40200004630,,LSMGO 0.5
40200004634,3.3,LSHFO 0.5
40200004634,0,LSMGO 0.5
40200004648,1,LSHFO 0.5
40200004648,0,LSMGO 0.5
40200004652,0,LSHFO 0.5
40200004652,0,LSMGO 0.5
40200004654,0,LSHFO 0.5
40200004654,0,LSMGO 0.5
40200004658,4,LSHFO 0.5
40200004658,0,LSMGO 0.5
40200004662,,LSHFO 0.5
40200004662,,LSMGO 0.5
40200004667,2,LSHFO 0.5
40200004667,,LSMGO 0.5
40200004671,,LSHFO 0.5
40200004671,,LSMGO 0.5
40200004675,2,LSHFO 0.5
40200004675,,LSMGO 0.5
40200004680,5.3,LSHFO 0.5
40200004680,0,LSMGO 0.5
40200004688,0.1,LSHFO 0.5
40200004688,,LSMGO 0.5
40200004692,,LSHFO 0.5
40200004692,,LSMGO 0.5
40200004694,,LSHFO 0.5
40200004694,,LSMGO 0.5
40200004698,3.38,LSHFO 0.5
40200004698,,LSMGO 0.5
40200004702,,LSHFO 0.5
40200004702,,LSMGO 0.5
40200004706,2.25,LSHFO 0.5
40200004706,0,LSMGO 0.5
40200004710,41.12,LSHFO 0.5
40200004710,,LSMGO 0.5
40200004712,42,LSHFO 0.5
40200004712,,LSMGO 0.5
40200004714,42,LSHFO 0.5
40200004714,,LSMGO 0.5
40200004716,20,LSHFO 0.5
40200004716,0,LSMGO 0.5
40200004720,1.2,LSHFO 0.5
40200004720,,LSMGO 0.5
40200004724,,LSHFO 0.5
40200004724,,LSMGO 0.5
40200004728,3.38,LSHFO 0.5
40200004728,0,LSMGO 0.5
40200004732,,LSHFO 0.5
40200004732,,LSMGO 0.5
40200004736,2.25,LSHFO 0.5
40200004736,0,LSMGO 0.5
40200004741,41.1,LSHFO 0.5
40200004741,,LSMGO 0.5
40200004743,42,LSHFO 0.5
40200004743,,LSMGO 0.5
40200004745,42,LSHFO 0.5
40200004745,,LSMGO 0.5
40200004747,13.12,LSHFO 0.5
40200004747,0,LSMGO 0.5
40200004755,1.2,LSHFO 0.5
